video_id,title,description,published_at,channel_title,category_id,tags,duration,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
6vGMPjmlHKQ,Rodri becomes first Man City player to win the Ballon d'Or 🏆 | CBS Sports Golazo,"Rodri becomes the first Manchester City player to win the Ballon d'Or 🏆

Stream every UEFA Champions League match live on Paramount+: http://bit.ly/UCLonParamount

Watch all the extended highlights from the UEFA Champions League HERE: http://bit.ly/ChampionsLeagueExtendedHighlights 

Watch the epic UCL punditry from Thierry Henry, Micah Richards, and Jamie Carragher HERE: http://bit.ly/CBSSportsGolazo

Follow us across our social media! 
○ TWITTER: http://twitter.com/CBSSportsGolazo
○ FACEBOOK: http://facebook.com/CBSSportsGolazo/
○ INSTAGRAM: http://instagram.com/cbssportsgolazo
○ TIK TOK: http://tiktok.com/@cbssportsgolazo

Subscribe to our other CBS Sports Golazo channels!
○ CBS Sports Golazo - Europe: https://www.youtube.com/@CBSSportsGolazoEurope
○ Attacking Third: https://www.youtube.com/@attackingthird
○ CBS Sports Golazo – Asia: https://www.youtube.com/@cbssportsgolazo-asia
○ CBS Sports Golazo – South America: https://www.youtube.com/CBSSportsGolazo-SouthAmerica

Home of Serie A, NWSL, Concacaf Men's and Women's Nations League and World Cup Qualifiers, Argentina’s Liga Profesional de Fútbol, Brazil’s Campeonato Brasileirão Série A and UEFA men’s club competitions including the Europa League, Europa Conference League and... 🎶 THE CHAAAMPIONSSS 🎶",2024-10-28T22:10:36Z,CBS Sports Golazo,17,"['Champions League', 'Europa League', 'Soccer', 'UEFA', 'UCL', 'European Soccer', 'European Football', 'European Futbol', 'UEL', 'UCL Highlights', 'Champions League Highlights', 'Football', 'CBS Golazo', 'CBS', 'Micah Richards', 'Jamie Carragher', 'Thierry Henry', 'CBS Studio', 'jude bellingham', ""ballon d'or live"", 'lionel messi', ""ballon d'or"", ""messi ballon d'or"", ""lionel messi ballon d'or 2023"", ""rodri ballon d'or"", ""rodri win ballon d'or"", ""rodri ballon d'or 2024"", 'rodri highlights', 'vinicius junior']",PT8M2S,False,1641297,41295,0,0,4626,Sports
-iPUcK_t7Iw,അതെ GUYS കുറേ തിന്നണ്ടേ 😜😂🤣 | GROCERY SHOPPING IN MALAYSIA 🇲🇾😍 | Mashura | Basheer Bashi | Suhana,"BB1988 COSMETICS ORDER ON WHATSAPP - 8089680298

1) BB1988 BEAUTY CREAM

Shop now 👇

COD Available On WhatsApp - https://wa.me/p/6386882754662211/918089680298

Available On Amazon  - https://amzn.in/d/30N0ngk

2) BB1988 SUNSCREEN | SPF 50 UVB | UVA PA+++ | 50% Off

Shop now 👇

https://wa.me/p/5226451670793499/918089680298

3) BB1988 BEARD & HAIR GROWTH SOLUTION 

Shop now 👇

https://wa.me/p/5226451670793499/918089680298

4) BB1988 FACE WASH 50% OFF

Shop now 👇

https://wa.me/p/9129124410446895/918089680298

Worldwide Shipping Available 🌍

BB1988 Cosmetics Instagram - https://instagram.com/bb1988_cosmetics",2024-10-28T13:30:11Z,Suhana Basheer,22,[],PT38M39S,False,299414,6909,0,0,881,People & Blogs
ihUnkKlryKU,Moondru Mudichu - Promo | 30 Oct 2024 | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #MoondruMudichu that airs on Sun TV.

Watch all Sun TV serials immediately after the TV telecast on Sun NXT app. *Free for Indian Users only

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Nandini is a self-assured girl who puts her family’s happiness above hers. On the other hand Surya hates his mother due to lingering resentments and deliberately bonds with Nandini to cause strife. Watch what destiny has in store for Nandini & Surya.

#MoondruMudichuPromo #MoondruMudichuSerial #MoondruMudichu #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-10-29T16:44:12Z,Sun TV,24,"['Moondru Mudichu', 'Moondru Mudichu serial', 'Moondru Mudichu serial promo', 'Moondru Mudichu today', 'Moondru Mudichu promo today', 'serial', 'sun tv serial', 'Moondru Mudichu serial sun', 'Moondru Mudichu sun tv serial', 'Moondru Mudichu tamil serial today', 'Moondru Mudichu todays episode', 'Moondru Mudichu episode', 'Moondru Mudichu sun tv serial today', 'tamil serial']",PT28S,False,654103,7745,0,0,59,Entertainment
xph83mIbfzU,#HotstarSpecials 1000 Babies | Exclusive Preview | All Episodes Out Now on #DisneyPlusHotstar,"Watch the exclusive preview of 1000 Babies🔥  

#HotstarSpecials 1000 Babies Streaming now on Disney+ Hotstar 

All Episodes now out on Disney+ Hotstar

Watch Now :
https://www.hotstar.com/in/shows/1000-babies/1271326080 

#1000Babies #HotstarSpecials #1000BabiesOnHotstar #DisneyPlusHotstar #WebSeries #CrimeThriller #Drama #Crime #Suspense",2024-10-28T14:17:44Z,DisneyPlus Hotstar Malayalam,24,[],PT1H,False,453165,4919,0,0,148,Entertainment
YCj4xJKm9Is,Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 30th October 2024 |,"Star Plus Serial YRKKH / Yeh Rishta Kya Kehlata Hai NEW PROMO Today Episode | 30th  October 2024  | #yehrishtakyakehlatahai #RohitPurohit #SamridhiShukla #yrkkh 
➤Subscribe Telly Reporter @ http://bit.do/TellyReporter
⦿SOCIAL MEDIA Links⦿
➤https://www.facebook.com/TellyReporter
➤https://x.com/TellyReporter
➤https://www.instagram.com/TellyReporter
⦿ Follow TellyReporter With #TellyReporter #TellyExclusive",2024-10-30T01:28:46Z,Telly Reporter,24,"['yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai full episode today', 'yeh rishta kya kehlata hai new promo', 'yrkkh full episode today promo', 'Yeh Rishta Kya Kehlata hain Full Episode Promo 30th october2024', 'star plus yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai today episode', 'yeh rishta kya kehlata hai 30th october 2024', 'yeh rishta kya kehlata hai today full episode', 'yeh rishta kya kehlata hai aaj ka full episode', 'yrkkh telly reporter', 'yrkkh full episode today']",PT1M,False,1177181,11570,0,0,49,Entertainment
R2ei1jntYCs,Happy Diwali Dhanteras Rangoli | दिवाली धनतेरस पर बनाये सुन्दर रंगोली | Diwali ki Rangoli | rangoli,"दिवाली धनतेरस पर बनाये सुन्दर रंगोली | Dhanteras ki Rangoli | Happy Diwali Dhanteras Rangoli 2024 -

dhanteras rangoli
diwali rangoli
happy diwali rangoli
happy dhanteras rangoli
dhanteras ki rangoli
diwali rangoli designs
dhanteras rangoli design
diwali dhanteras rangoli design
dhanteras rangoli easy
rangoli designs for diwali
rangoli for dhanteras
dhanteras new rangoli
dhanteras special rangoli
dhanteras rangoli designs
rangoli,diwali special rangoli
latest dhanteras rangoli
rangoli designs

rangoli for diwali
happy diwali rangoli
diwali rangoli,rangoli for diwali
diwali rangoli designs
rangoli designs for diwali
happy diwali colourful rangoli designs
diwali special rangoli
happy diwali rangoli likha hua
happy diwali likha hua rangoli
happy diwali wali rangoli
happy diwali ki rangoli
happy diwali rangoli easy
happy diwali rangoli simple
happy diwali beautiful rangoli
happy diwali rangoli 2024
rangoli
diwali latest rangoli designs
diwali rangoli designs 2024

Wish you A Very Happy Diwali 2024 !
दीपावली की सभी हमारे दर्शकों को हार्दिक हार्दिक शुभ कामनाएं !

इस दिवाली पर बनाये सरल और आसान रंगोली - Diwali Celebrations || Diwali Latest Rangoli Designs | diwali rangoli designs | Beautiful Rangoli Design | Rangoli Easy and Beautiful Designs for Diwali 2024 -

On This Diwali Festivals You can Make a Very Beautiful and Colourful Latest Rangoli Designs. This Rangoli is Unique and innovative rangoli designs For Diwali Celebration Festivals. Just Watch Our Diwali Rangoli Designs and Celebrate the Lights and Crackers Festival Wish You A Very Happy Diwali 2024.",2024-10-26T08:06:15Z,ASHOK ETUTOR,27,"['Happy Diwali Dhanteras Rangoli', 'happy dhanteras rangoli', 'diwali rangoli', 'big diwali rangoli', 'Dhanteras ki Rangoli', 'happy diwali rangoli', 'dhanteras ki rangoli', 'diwali rangoli designs', 'dhanteras rangoli design', 'diwali dhanteras rangoli design', 'rangoli designs for diwali', 'rangoli for dhanteras', 'latest dhanteras rangoli', 'rangoli for diwali', 'rangoli', 'rangoli design', 'happy diwali wali rangoli', 'happy diwali ki rangoli', 'happy diwali rangoli easy', 'diwali latest rangoli designs']",PT5M10S,False,426661,5150,0,0,39,Education
u3Of4sHMv3s,Yeh Rishta Kya Kehlata Hai NEW PROMO: 31st October 2024 |,"Yeh Rishta Kya Kehlata Hai 31st October 2024 Full Episode Today Promo: Armaan Ne Bachai Ruhi Ki Jaan | Star Plus #samridhiishukla #rohitpurohit #yehrishtakyakehlatahai #yrkkh#pressnewstv - first hand account of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.  
Follow #PNTV & Stay Updated!  
►Subscribe us on YouTube at https://www.youtube.com/@pressnewstv
►Follow on Facebook @ https://www.facebook.com/pressnewstv
►Follow on Instagram @ https://www.instagram.com/pressnewstv
►Follow On Twitter  @ https://twitter.com/pressnewstvccount of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.",2024-10-30T03:56:14Z,pressnews tv,24,"['yeh rishta kya kehlata hai full episode today', 'yeh rishta kya kehlata hai episode 1', 'yeh rishta kya kehlata hai new promo', 'Yeh Rishta Kya Kehlata Hai 31st October 2024 full episode', 'yrkkh full episode today', 'yrkkh full episode today promo', 'akshara', 'abhimanyu', 'yeh rishta kya kehlata hai leap promo', 'yrkkh new twist', 'yeh rishta kya kehlata hai', 'yeh rishta kya kehlata hai latest update', 'yrkkh new promo', 'yeh rishta kya kehlata hai upcoming twist']",PT1M,False,985025,8520,0,0,20,Entertainment
fHGT4Rw13OE,Kabhi Main Kabhi Tum Episode 33 | Teaser | Fahad Mustafa | Hania Aamir | ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here: https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 33 | Teaser | Digitally Presented by Master Paints , foodpanda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir |  ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-10-28T17:08:05Z,ARY Digital HD,24,"['ary', 'ary digital', 'Kabhi Main Kabhi Tum episod 33 teaser', 'watch Kabhi Main Kabhi Tum episod 33 teaser', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum episod 33 teaser', 'latest episod 33 teaser kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani serial']",PT43S,False,6373676,83617,0,0,2472,Entertainment
v4QCtdPXKOs,This is the World's Largest Inland Delta! 🇧🇼,"In this vlog, we visit the largest inland delta in the whole world. This is the Okavango Delta in Botswana. 

🪔 Biggest Diwali Sale! 
Use Coupon: DIWALI56 
For 56% OFF on all courses of Dhruv Rathee Academy

🤖 Master ChatGPT Course: 
https://academy.dhruvrathee.com/chatgpt
🎥 The YouTube Blueprint Course: 
https://academy.dhruvrathee.com/youtube 
✏️ Time Management and Productivity Course:
 https://academy.dhruvrathee.com

xxxx 

INSTAGRAM:
🙋🏼‍♀️ Follow Juli: https://instagram.com/juli_lbr
🙋🏻‍♂️ Follow Dhruv: http://www.instagram.com/dhruvrathee 

YOUTUBE CHANNELS:
▶️ Main Channel: http://www.youtube.com/dhruvrathee 
🎦 Vlog Channel: http://www.youtube.com/dhruvratheevlogs
🩳 Shorts Channel: https://www.youtube.com/channel/UCw4IHIMsDO5wpIiprOSXiEA

LISTEN TO MY PODCAST: 
🎧 My Spotify exclusive podcast. Learn about how India works, only on Maha Bharat with Dhruv Rathee: https://spoti.fi/3IhBW51
----------------------------------------------------",2024-10-27T15:49:36Z,Dhruv Rathee Vlogs,22,"['Dhruv rathee', 'Dhruv Rathee vlogs', 'Dhruv Rathee vlog', 'vlog', 'Dhruv Rathee girlfriend', 'dhruv', 'rathee', 'travel', 'travel vlog', 'indian vlogger', 'flying beast', 'carryminati', 'best places to travel', 'Europe travel', 'Europe trip', 'Tourism', 'africa', 'botswana', 'african fruit', 'quadripoint', 'okavango delta', 'okavango']",PT13M47S,True,1122884,60325,0,0,3152,People & Blogs
i4u2O6rA_P4,iOS 18.1 Released | What’s New? | Call Recording | Apple Intelligence Malayalam,"Hey everyone, in this video we will have a look at Apple latest iOS 18.1 update which opens wide range of new features to all iPhones including Apple Intelligence, New Siri, Notification Summary, Smart Reply, Call Recording, Writing Tool, Photo clean up, summaries preview and more ) So let's get started and don't forget to share this video. 
#appleintelligence  #milanthomas  #applemalayalam  #ios18.1 #neupdate #appleupdate #newfeatures #callrecording #writingtool #newsiri

 • INSTAGRAM :   https://www.instagram.com/itsmilan_thomas
• TWITTER : https://twitter.com/milanthomas96
• MUSIC : https://music.apple.com/profile/Cipher4
•  WALLPAPERS : https://bit.ly/34DoMAQ

For business promotion & sponsorship
email: milanapple96@gmail.com

BUY GADGETS HERE :
~~~~~~~~~~~~~~~~~~~~~~~~~~
Apple 20w Charger Orginal: https://amzn.to/3l856ha

Raegr 20w Charger: https://amzn.to/3yw4TI0

Ambrane 20w PD charger: https://amzn.eu/d/15Uqdbb

Nomad AirPods case: https://bit.ly/3vsqctF

Nomad AirPods Pro Case: https://bit.ly/3vsqyAv

Nomad Watch Strap : https://bit.ly/3hycT2l

Apple Watch 44/45m Chain Strap: https://amzn.to/3stMzNa

Apple Watch 40/41m Chain Strap:  https://amzn.to/3Mb2tnD

ESR Pencil: https://amzn.to/3Iw8Kbp

ESR Braided Cable: https://amzn.to/3htt3dy

Spigen Cable: https://amzn.to/3htt4OE

iPitaka Wallet: https://bit.ly/341V8FN

SnapWireless MagSafe PowerBank: https://bit.ly/36QEo5n

Nomad iPhone 13 Pro Case:  https://bit.ly/35Iafoo

ESR iPadMini Case: https://amzn.to/3HzZMIG
• Follow me ON INSTAGRAM: https://bit.ly/3c07qhD
• Wallpaper: https://bit.ly/34DoMAQ

Join this channel to get access to perks:
https://www.youtube.com/channel/UCOmbRCsa4j7mO4CiWMB0QuQ/join

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
•  ▬▬▬▬▬▬▬ My MotionVFX Plugins ▬▬▬▬▬▬▬▬
MotionVFX Homepage : http://motionvfx.sjv.io/c/2323323/614046/10011
mTuber 2: https://www.motionvfx.com/store,mtuber-2,p2670.html
mMessage 2: https://www.motionvfx.com/store,mmessage-2,p3219.html
mCallouts Specs: https://www.motionvfx.com/store,mcallouts-specs,p2676.html
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
▬ STAY UP-TO-DATE! ▬
Make sure to subscribe to the channel & opt-in for push notifications (click the BELL icon next to the subscribe button) to be notified immediately when I release new videos!

*DISCLAIMER*
This video doesn't contain any harmful or illegal matters. This is strictly YouTube guideline friendly.
This content is Copyrighted to MILAN THOMAS. Any unauthorized reproduction, redistribution or re-upload is strictly prohibited. Legal action will be taken against those who violate the copyright of the same.",2024-10-29T03:30:27Z,Milan Thomas,28,"['milan thomas', 'apple malayalam', 'iphone malayalam', 'ios malayalam', 'iOS 18 new features', 'iOS 18 problems', 'iOS 18', 'iPhone call recording', 'apple intelligence', 'iPhone call recording feature malayalam', ""iOS 18.1 what's new"", 'iOS 18.1 should you update', 'iOS 18.1 iPhone 13', 'iOS 18.1 iPhone 14', 'iOS 18.1 iPhone 15', 'iOS 18.1 iPhone Xs', 'iOS 18.1 green screen', 'iOS 18.1 iPhone 12', 'iOS 18.1 call recording', 'iOS 18.1 apple intelligence features malayalam', 'iOS 18.1 apple intelligence features']",PT18M38S,False,136044,2212,0,0,657,Science & Technology
YYNRKt-Auvo,Adventure Like Never Before! | Rocksport Vlog 🎢🧗‍♂️,"Don't forget to like, share, and subscribe for more fun-filled adventures with the Hungry Birds crew!

For Latest Updates of Our Life Please Follow
Instagram - https://www.instagram.com/the_hungry_birds_official/?igshid=ZDdkNTZiNTM%3D
Facebook = https://www.facebook.com/hungrybirds4​ 

Cast= Umesh, Priti, Sanket, Akshada

#hungrybirdsinside #onedaypicnic  #adventuregame",2024-10-29T11:54:00Z,Hungry Birds Inside,24,"['Family Adventure Trip to Rocksport Thane | A day out with my Family | One Day Family Trip in Mumbai', 'adventurous trip in mumbai', 'one day picnic near mumbai', 'best family picnic spot', '10 best one day picnic place near mumbai u0026 thane', 'budget picnic in mumbai', 'picnic spot near me', '5 best place near mumbai', 'one day picnic near thane', 'best family picnic', 'one day trip near thane', 'rocksport thane', 'rocksport india', 'bharti narang', 'hungry birds inside', 'hungry birds inside new video']",PT11M5S,False,140830,2190,0,0,179,Entertainment
nrBZkIHT1yU,"Dhee Celebrity Special-2 | 23rd October 2024 | Sekhar Master, Hansika | Full Episode | ETV Telugu","#dheecelebrityspecialepisode #dhee #dhee18 #etvdhee #etvcelebrityspecial2 #telugudanceshow #telugushow #etvtelugu #etvwin #danceshow #ultimatedance #realityshow #nandu #shekharmaster #ganeshmaster #hansikamotwani #hyperaadi #janulyri 

To watch your ETV all channel’s programmes any where any time Download ETV Win App for both Android & IOS: https://f66tr.app.goo.gl/apps

►Visit Website : http://etv.co.in
► Like us on Facebook : https://www.facebook.com/etvwin
► Follow us on Instagram : https://www.instagram.com/etvwin/
► Follow us on Twitter : https://twitter.com/etvwin 
► Visit Website : https://www.etvwin.com/
► Pin us on Pinterest: https://in.pinterest.com/etv_win/

ETV Telugu(Youtube) - http://bit.ly/2QR0yu9  
ETV Jabardasth(Youtube) - http://bit.ly/35xdqtu
ETV Dhee(Youtube) - http://bit.ly/2Ok8zWF
ETV Plus India(Youtube) - http://bit.ly/2OlEAOg
ETV Abhiruchi(Youtube) - http://bit.ly/2OkEtTb
ETV Life(Youtube) - http://bit.ly/2OiKAY6
ETV Telangana(Youtube) - http://bit.ly/33nRaAK
ETV Andhra Pradesh(Youtube) - http://bit.ly/2OKARZz
ETV Annadata(Youtube) - https://bit.ly/3BeZXXS

ETV Telugu Facebook - http://bit.ly/2L2GYYh
ETV Plus India Facebook - http://bit.ly/2DudC0t
ETV Abhiruchi Facebook - http://bit.ly/2OSrIhv
ETV Life Facebook - http://bit.ly/34tiqzk
ETV Telangana Facebook - http://bit.ly/37GkVQF
ETV Andhra Pradesh Facebook - https://www.facebook.com/ETVAndhraPradesh/
ETV Annadata Facebook - https://bit.ly/3kGnkEb",2024-10-30T17:30:11Z,ETV Dhee,24,"['etv dhee 18', 'Dhee Celebrity Special 2', 'dhee 18 etv', 'dhee show', 'dhee 18 dance show', 'etv shows', 'dhee latest promo', 'etv telugu', 'etv win', 'mallemala tv', 'dhee new season', 'dhee ultimate dance show', 'ultimate dance show', 'reality dance show', 'reality show', 'dhee new promo', 'dhee promo', 'Dhee 18', 'Sekhar Master', 'anchor nandu', 'Hansika', 'Hansika Motwani', 'Ganesh Master', 'dhee full episode', 'dhee celebrity special 2 full episodes', 'dhee latest episode', 'janu lyri']",PT30M13S,False,1156083,31167,0,0,814,Entertainment
XHzfEx0Qc8s,Parking Problems In India | Funcho,"Let us know your favorite parts from the video in the comments below.

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠
Funcho - https://www.instagram.com/funcho/
Shyam Sharma - https://www.instagram.com/shyam_sharma/
Dhruv Shah - https://www.instagram.com/shahdhruv1994/ 

𝗙𝗢𝗟𝗟𝗢𝗪 𝗧𝗛𝗘 𝗧𝗘𝗔𝗠
DOP -
Prathamesh Vyas :  https://www.instagram.com/pratham_vyas   

Editor -
Zenith Sandil : https://www.instagram.com/zenith_sandil    

Production Asst. - 
Vinesh Pandit : https://www.instagram.com/vineshhpanditt

Cast:
Dhruv Shah, Shyam Sharma, Zenith Sandil, Vinesh Pandit, Prathamesh Vyas, Shyam Ki Mummy.


𝗦𝗛𝗢𝗥𝗧𝗦 𝗖𝗛𝗔𝗡𝗡𝗘𝗟 - @FunchoShortsOfficial 
𝗩𝗟𝗢𝗚 𝗖𝗛𝗔𝗡𝗡𝗘𝗟 - @DhruvShyamVlogs 

Mail: funchoentertainment@gmail.com",2024-10-27T06:54:59Z,Funcho,23,"['funcho', 'funny videos', 'viral videos', 'comedy videos', 'sketch comedy', 'indian funny videos', 'funyy viral videos', 'indians funny', 'dhruv & shyam', 'daily fun videos', 'indians funny videos', 'indians vines', 'vines funnny', 'comedy vines', 'shyam sharma', 'dhruv shah', 'indians and parkings', 'parking', 'parking funny', 'parking india']",PT13M13S,False,1000534,63335,0,0,1358,Comedy
8xqJsRKe5c0,"Wrong Number Reboot | E01 Do Not Disturb | Kanikka, Mohit & @iamchotemiyan | RVCJ Originals","#wrongnumberreboot #wrongnumber #series 

Experience the power of the #HondaCB350! With its bold design and exceptional performance, it’s truly for the bold. Don’t miss out—#Book your test ride today and discover what it means to rule the streets with Honda CB350.

👉 Explore more about Honda #CB350: https://www.hondabigwing.in/campaign-cb-350
#HondaBigWing #BoldAloneBolderTogether
 
In Association with @chinesewokin 
Hot, Spicy & Tangy Desi-Chinese fusion at exceptional value creating a joyful dining experience for everyone only at Chinese Wok!
#ChineseWok #DesiChinese #Wokin&SpiceitUp

____________________________

About The Episode 

This Diwali, get ready for a romantic comedy ride with Episode 1 of Wrong Number Reboot! 
Mihir finds himself inundated with calls for Adhira, a singer who unknowingly shares her old number, leading to hilarious situations and unexpected chemistry. With the help of his lively friend PPT, this episode promises fun and sparks! 
Watch the full episode now!

Series Overview 

""Wrong Number Reboot"" kicks off with Mihir's life turning upside down when he starts receiving endless calls meant for Adhira, a rising singer who unknowingly gives out his number to her fans. With his lively friend PPT by his side, Mihir tries to manage the chaos. Meanwhile, Adhira is navigating her own world with the help of her close friend, Manasi. Things take a twist when Rohan enters the scene, bringing new challenges to their lives. To set things straight, PPT brings in the fan-favorite mastermind, Badri.
Get ready for a fun-filled ride of comedy, romance, and unexpected surprises!

Episode 2 drops on 5th Nov! Don’t miss it!

Follow us on:

Instagram : https://www.instagram.com/rvcjinsta
Facebook : https://www.facebook.com/TheRVCJMedia
Twitter : https://twitter.com/RVCJ_FB

______________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/​
Facebook - https://www.facebook.com/divomovies/
Twitter - https://www.twitter.com/divomovies/
Instagram - https://www.instagram.com/divomovies/

______________________________________

Background Score: Vishal Patil

______________________________________",2024-10-29T06:28:50Z,RVCJ Media,24,"['RVCJ Media', 'RVCJ Media new video', 'RVCJ originals', 'RVCJ videos', 'RVCJ Web Series', 'wrong number', 'wrong number reboot', 'rvcj wrong number', 'mohit kumar', 'chote miyan', 'arun kushwah', 'kanikka kapur', 'mohika', 'mohit kumar and kanikka kapur series', 'chote miyan series', 'badri chavan', 'badri', 'rohan khurana', 'bhumika gurang', 'honda', 'honda cb350', 'rvcj new series', 'web series', 'romcom', 'romcom series', 'diwali', 'diwali season', 'Wrong Number Reboot | E01 Do Not Disturb', 'wrong number reboot episode 1', 'ppt']",PT25M9S,True,169277,10672,0,0,922,Entertainment
nP-GzIYvA54,"Jafaa - Ep 23 [CC] - 25th Oct 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream - HUM TV","👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Jafaa - Episode 23 - [CC] 25th October 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream - HUM TV

Digitally Presented By Salai
Digitally Powered By MasterPaints
Digitally Associated By Ujooba Beauty Cream

Written by Samira Fazal
Directed by Danish Nawaz
Produced by Momina Duraid Productions🎬


#jafaa 
#jafaaep23
#humtv 
#masterpaints 
#salai
#ujoobabeautycream 

#Jafaa #HUMTV #MawraHussain #UsmanMukhtar #SeharKhan #MohibMirza #NadiaAfgan #NaumanMasood #AnamGohar #ZarrarKhan #DanishNawaz #SamiraFazal #MominaDuraid",2024-10-25T16:00:49Z,HUM TV,24,"['pakistani serial', 'drama in hindi', 'latest pakistani drama', 'top pakistani drama', 'best pakistani drama', 'pakistani serial 2024', 'pakistani drama 2024 last episode', 'pakistani drama 2024 latest episode', 'pakistani dramas', 'Mawra Hussain', 'drama serial jafaa', 'usman mukhtar drama', 'usman mukhtar', 'sehar khan', 'sehar best dramas', 'jafa ep 23', 'jafa drama', 'Jafaa 23', 'Jafaa Episode 23', 'Jafaa latest Ep 23', 'Jafa', 'Jafaa - Ep 23', 'jafa', 'jafaa', 'jaffa episode 23', 'jafaa episode 23', 'Hum tv', 'jafa latest']",PT37M41S,True,11320496,164393,0,0,3186,Entertainment
1QSDgAnozrY,Patharamattu Promo || 30-10-2024 || Episode 448 || Asianet,"Patharamattu Promo || 30-10-2024 || Episode 448 || Asianet

A covetous mother sets out to get her three daughters married to wealthy grooms. Will destiny play its part and help the girls find their soulmates?

#Patharamattu #PrimeTimeSerial #AsianetSerials #Asianet",2024-10-30T02:00:42Z,Asianet,24,"['Abhinand', 'Adarsh', 'Anagha', 'Anantha Moorthy', 'Anirudh', 'Asianet', 'Athulya', 'Avanthika', 'Kanakadurga', 'Malayalam Serial', 'Malayalam Serials', 'Nanditha', 'Navya', 'Nayana', 'New Serial', 'Patharamattu', 'Sneha']",PT1M,False,378103,4095,0,0,37,Entertainment
